id,origin,origin_airport_name,dep_timestamp,dep_delay,origin_wind_speed,dest,dest_airport_name,arr_timestamp,arr_delay,dest_wind_speed,carrier,name,tailnum,flight,air_time,distance
113133,EWR,Newark Liberty International Airport,2013-02-03T11:14:00.000-02:00,-4.0,2.9,MCI,Kansas City International Airport,2013-02-03T13:25:00.000-02:00,-9.0,4.4,EV,ExpressJet Airlines Inc.,N17138,4279,172.0,1092
113136,LGA,La Guardia Airport,2013-02-03T11:23:00.000-02:00,-2.0,3.1,ORD,Chicago O'Hare International Airport,2013-02-03T12:44:00.000-02:00,-21.0,3.9,AA,American Airlines Inc.,N3DHAA,327,116.0,733
113139,LGA,La Guardia Airport,2013-02-03T11:25:00.000-02:00,-10.0,3.1,CLE,Cleveland Hopkins International Airport,2013-02-03T13:15:00.000-02:00,-15.0,4.5,MQ,Envoy Air,N723MQ,4553,68.0,419
113149,EWR,Newark Liberty International Airport,2013-02-03T11:37:00.000-02:00,-3.0,2.9,MIA,Miami International Airport,2013-02-03T14:28:00.000-02:00,-17.0,2.3,AA,American Airlines Inc.,N3JPAA,1623,147.0,1085
113151,LGA,La Guardia Airport,2013-02-03T11:41:00.000-02:00,121.0,3.1,MIA,Miami International Airport,2013-02-03T14:30:00.000-02:00,100.0,2.3,AA,American Airlines Inc.,N3AWAA,1871,147.0,1096
113178,EWR,Newark Liberty International Airport,2013-02-03T12:13:00.000-02:00,-2.0,2.9,BWI,Baltimore/Washington International Thurgood Marshall Airport,2013-02-03T13:14:00.000-02:00,-1.0,1.8,WN,Southwest Airlines Co.,N8305E,2699,47.0,169
113179,EWR,Newark Liberty International Airport,2013-02-03T12:14:00.000-02:00,-6.0,2.9,ORD,Chicago O'Hare International Airport,2013-02-03T13:34:00.000-02:00,-16.0,3.9,MQ,Envoy Air,N521MQ,3697,119.0,719
113184,EWR,Newark Liberty International Airport,2013-02-03T12:26:00.000-02:00,-4.0,2.9,MIA,Miami International Airport,2013-02-03T15:16:00.000-02:00,-11.0,2.3,UA,United Air Lines Inc.,N588UA,540,152.0,1085
113189,LGA,La Guardia Airport,2013-02-03T12:37:00.000-02:00,-8.0,3.1,MIA,Miami International Airport,2013-02-03T15:37:00.000-02:00,-23.0,2.3,AA,American Airlines Inc.,N3EWAA,2253,158.0,1096
113203,LGA,La Guardia Airport,2013-02-03T12:55:00.000-02:00,-5.0,3.1,ORD,Chicago O'Hare International Airport,2013-02-03T14:39:00.000-02:00,-1.0,3.9,AA,American Airlines Inc.,N503AA,329,125.0,733
113208,EWR,Newark Liberty International Airport,2013-02-03T13:01:00.000-02:00,1.0,2.9,HOU,William P Hobby Airport,2013-02-03T15:45:00.000-02:00,-25.0,2.9,WN,Southwest Airlines Co.,N283WN,696,203.0,1411
113211,LGA,La Guardia Airport,2013-02-03T13:04:00.000-02:00,-1.0,3.1,CLE,Cleveland Hopkins International Airport,2013-02-03T14:46:00.000-02:00,-4.0,4.5,EV,ExpressJet Airlines Inc.,N11176,4306,72.0,419
113223,EWR,Newark Liberty International Airport,2013-02-03T13:25:00.000-02:00,26.0,2.9,ORD,Chicago O'Hare International Airport,2013-02-03T14:34:00.000-02:00,-2.0,3.9,UA,United Air Lines Inc.,N13110,1137,110.0,719
113228,EWR,Newark Liberty International Airport,2013-02-03T13:31:00.000-02:00,-7.0,2.9,MSN,Dane County Regional Truax Field,2013-02-03T14:52:00.000-02:00,-14.0,2.5,EV,ExpressJet Airlines Inc.,N17196,4171,125.0,799
113237,LGA,La Guardia Airport,2013-02-03T13:43:00.000-02:00,-2.0,3.1,MIA,Miami International Airport,2013-02-03T16:37:00.000-02:00,-28.0,2.3,AA,American Airlines Inc.,N3CCAA,1073,154.0,1096
113252,LGA,La Guardia Airport,2013-02-03T14:03:00.000-02:00,-7.0,3.1,CLE,Cleveland Hopkins International Airport,2013-02-03T15:39:00.000-02:00,-16.0,4.5,MQ,Envoy Air,N722MQ,4491,68.0,419
113262,EWR,Newark Liberty International Airport,2013-02-03T14:20:00.000-02:00,0.0,2.9,ORD,Chicago O'Hare International Airport,2013-02-03T15:52:00.000-02:00,2.0,3.9,MQ,Envoy Air,N531MQ,3728,116.0,719
113267,EWR,Newark Liberty International Airport,2013-02-03T14:28:00.000-02:00,-6.0,2.9,MIA,Miami International Airport,2013-02-03T17:18:00.000-02:00,-19.0,2.3,UA,United Air Lines Inc.,N530UA,404,143.0,1085
113273,EWR,Newark Liberty International Airport,2013-02-03T14:34:00.000-02:00,4.0,2.9,CLE,Cleveland Hopkins International Airport,2013-02-03T15:53:00.000-02:00,-15.0,4.5,UA,United Air Lines Inc.,N32404,1128,64.0,404
113274,EWR,Newark Liberty International Airport,2013-02-03T14:36:00.000-02:00,-4.0,2.9,MCI,Kansas City International Airport,2013-02-03T16:57:00.000-02:00,1.0,4.4,EV,ExpressJet Airlines Inc.,N11140,4181,170.0,1092
113278,EWR,Newark Liberty International Airport,2013-02-03T14:39:00.000-02:00,-4.0,2.9,AUS,Austin Bergstrom International Airport,2013-02-03T17:35:00.000-02:00,-26.0,3.1,UA,United Air Lines Inc.,N471UA,595,218.0,1504
113285,LGA,La Guardia Airport,2013-02-03T14:46:00.000-02:00,51.0,3.1,MEM,Memphis International Airport,2013-02-03T16:27:00.000-02:00,12.0,4.0,EV,ExpressJet Airlines Inc.,N614QX,5469,136.0,963
113288,EWR,Newark Liberty International Airport,2013-02-03T14:46:00.000-02:00,14.0,2.9,ORD,Chicago O'Hare International Airport,2013-02-03T16:13:00.000-02:00,5.0,3.9,UA,United Air Lines Inc.,N445UA,459,119.0,719
113317,LGA,La Guardia Airport,2013-02-03T15:08:00.000-02:00,8.0,3.1,MIA,Miami International Airport,2013-02-03T18:20:00.000-02:00,-5.0,2.3,AA,American Airlines Inc.,N3FXAA,1925,159.0,1096
113321,LGA,La Guardia Airport,2013-02-03T15:13:00.000-02:00,18.0,3.1,ORD,Chicago O'Hare International Airport,2013-02-03T16:55:00.000-02:00,10.0,3.9,AA,American Airlines Inc.,N483AA,337,124.0,733
113322,LGA,La Guardia Airport,2013-02-03T15:15:00.000-02:00,-5.0,3.1,MIA,Miami International Airport,2013-02-03T18:32:00.000-02:00,-10.0,2.3,DL,Delta Air Lines Inc.,N370NW,2115,158.0,1096
113324,EWR,Newark Liberty International Airport,2013-02-03T15:18:00.000-02:00,23.0,2.9,GSP,Greenville Spartanburg International Airport,2013-02-03T17:03:00.000-02:00,9.0,4.3,EV,ExpressJet Airlines Inc.,N15983,4572,89.0,594
113326,EWR,Newark Liberty International Airport,2013-02-03T15:20:00.000-02:00,114.0,2.9,BWI,Baltimore/Washington International Thurgood Marshall Airport,2013-02-03T16:15:00.000-02:00,110.0,1.8,EV,ExpressJet Airlines Inc.,N11539,5683,36.0,169
113337,EWR,Newark Liberty International Airport,2013-02-03T15:29:00.000-02:00,25.0,2.9,ORD,Chicago O'Hare International Airport,2013-02-03T16:52:00.000-02:00,11.0,3.9,UA,United Air Lines Inc.,N23708,1550,117.0,719
113340,LGA,La Guardia Airport,2013-02-03T15:30:00.000-02:00,-6.0,3.1,CLE,Cleveland Hopkins International Airport,2013-02-03T17:25:00.000-02:00,-6.0,4.5,UA,United Air Lines Inc.,N24702,1710,73.0,419
113344,EWR,Newark Liberty International Airport,2013-02-03T15:33:00.000-02:00,7.0,2.9,GRR,Gerald R. Ford International Airport,2013-02-03T17:44:00.000-02:00,13.0,3.4,EV,ExpressJet Airlines Inc.,N13995,4170,94.0,605
113354,EWR,Newark Liberty International Airport,2013-02-03T15:43:00.000-02:00,-5.0,2.9,ORD,Chicago O'Hare International Airport,2013-02-03T17:09:00.000-02:00,-13.0,3.9,UA,United Air Lines Inc.,N843UA,279,124.0,719
113355,LGA,La Guardia Airport,2013-02-03T15:45:00.000-02:00,78.0,3.1,MSN,Dane County Regional Truax Field,2013-02-03T17:14:00.000-02:00,50.0,2.5,EV,ExpressJet Airlines Inc.,N600QX,5358,121.0,812
113384,LGA,La Guardia Airport,2013-02-03T16:07:00.000-02:00,-3.0,3.1,ORD,Chicago O'Hare International Airport,2013-02-03T17:49:00.000-02:00,-11.0,3.9,AA,American Airlines Inc.,N477AA,341,125.0,733
113387,LGA,La Guardia Airport,2013-02-03T16:10:00.000-02:00,10.0,3.1,MIA,Miami International Airport,2013-02-03T19:23:00.000-02:00,-2.0,2.3,AA,American Airlines Inc.,N3GXAA,1467,152.0,1096
113402,EWR,Newark Liberty International Airport,2013-02-03T16:23:00.000-02:00,-12.0,2.9,ORD,Chicago O'Hare International Airport,2013-02-03T17:46:00.000-02:00,-24.0,3.9,MQ,Envoy Air,N511MQ,3695,118.0,719
113405,EWR,Newark Liberty International Airport,2013-02-03T16:28:00.000-02:00,-5.0,2.9,CLE,Cleveland Hopkins International Airport,2013-02-03T18:00:00.000-02:00,-14.0,4.5,UA,United Air Lines Inc.,N35260,1719,65.0,404
113408,EWR,Newark Liberty International Airport,2013-02-03T16:30:00.000-02:00,20.0,2.9,DAY,James M Cox Dayton International Airport,2013-02-03T18:19:00.000-02:00,12.0,4.8,EV,ExpressJet Airlines Inc.,N27152,4092,86.0,533
113409,EWR,Newark Liberty International Airport,2013-02-03T16:31:00.000-02:00,-3.0,2.9,MEM,Memphis International Airport,2013-02-03T18:23:00.000-02:00,-14.0,4.0,EV,ExpressJet Airlines Inc.,N12567,4411,146.0,946
113410,EWR,Newark Liberty International Airport,2013-02-03T16:31:00.000-02:00,-4.0,2.9,HOU,William P Hobby Airport,2013-02-03T19:17:00.000-02:00,-28.0,2.9,WN,Southwest Airlines Co.,N465WN,891,207.0,1411
113422,EWR,Newark Liberty International Airport,2013-02-03T16:48:00.000-02:00,13.0,2.9,SAV,Savannah Hilton Head International Airport,2013-02-03T18:42:00.000-02:00,-14.0,4.7,EV,ExpressJet Airlines Inc.,N14959,3805,102.0,708
113426,LGA,La Guardia Airport,2013-02-03T16:48:00.000-02:00,-2.0,3.1,PIT,Pittsburgh International Airport,2013-02-03T18:06:00.000-02:00,-35.0,3.7,DL,Delta Air Lines Inc.,N321NB,1536,58.0,335
113430,EWR,Newark Liberty International Airport,2013-02-03T16:51:00.000-02:00,2.0,2.9,ORD,Chicago O'Hare International Airport,2013-02-03T18:13:00.000-02:00,-13.0,3.9,UA,United Air Lines Inc.,N23707,1403,118.0,719
113445,LGA,La Guardia Airport,2013-02-03T16:58:00.000-02:00,-2.0,3.1,ORD,Chicago O'Hare International Airport,2013-02-03T18:16:00.000-02:00,-23.0,3.9,UA,United Air Lines Inc.,N462UA,791,114.0,733
113449,EWR,Newark Liberty International Airport,2013-02-03T17:04:00.000-02:00,-2.0,2.9,BWI,Baltimore/Washington International Thurgood Marshall Airport,2013-02-03T18:02:00.000-02:00,-6.0,1.8,EV,ExpressJet Airlines Inc.,N16541,4316,38.0,169
113456,EWR,Newark Liberty International Airport,2013-02-03T17:13:00.000-02:00,-7.0,2.9,MIA,Miami International Airport,2013-02-03T20:04:00.000-02:00,-36.0,2.3,AA,American Airlines Inc.,N642AA,1999,141.0,1085
113464,EWR,Newark Liberty International Airport,2013-02-03T17:20:00.000-02:00,-6.0,2.9,PIT,Pittsburgh International Airport,2013-02-03T18:43:00.000-02:00,-16.0,3.7,EV,ExpressJet Airlines Inc.,N16918,3843,58.0,319
113495,LGA,La Guardia Airport,2013-02-03T17:48:00.000-02:00,28.0,3.1,ORD,Chicago O'Hare International Airport,2013-02-03T19:27:00.000-02:00,17.0,3.9,AA,American Airlines Inc.,N454AA,345,122.0,733
113499,EWR,Newark Liberty International Airport,2013-02-03T17:51:00.000-02:00,-9.0,2.9,BWI,Baltimore/Washington International Thurgood Marshall Airport,2013-02-03T18:52:00.000-02:00,-18.0,1.8,WN,Southwest Airlines Co.,N763SW,808,38.0,169
113506,EWR,Newark Liberty International Airport,2013-02-03T17:58:00.000-02:00,0.0,2.9,MCI,Kansas City International Airport,2013-02-03T20:22:00.000-02:00,8.0,4.4,EV,ExpressJet Airlines Inc.,N12135,4397,174.0,1092
113517,LGA,La Guardia Airport,2013-02-03T18:08:00.000-02:00,-2.0,3.1,MIA,Miami International Airport,2013-02-03T21:24:00.000-02:00,-6.0,2.3,AA,American Airlines Inc.,N3EAAA,1611,150.0,1096
113525,LGA,La Guardia Airport,2013-02-03T18:20:00.000-02:00,0.0,3.1,ORD,Chicago O'Hare International Airport,2013-02-03T19:46:00.000-02:00,-19.0,3.9,AA,American Airlines Inc.,N3CDAA,353,117.0,733
113527,EWR,Newark Liberty International Airport,2013-02-03T18:21:00.000-02:00,11.0,2.9,ORD,Chicago O'Hare International Airport,2013-02-03T19:47:00.000-02:00,-4.0,3.9,UA,United Air Lines Inc.,N76508,1437,113.0,719
113530,LGA,La Guardia Airport,2013-02-03T18:25:00.000-02:00,-5.0,3.1,CLE,Cleveland Hopkins International Airport,2013-02-03T19:57:00.000-02:00,-18.0,4.5,MQ,Envoy Air,N515MQ,4674,73.0,419
113533,EWR,Newark Liberty International Airport,2013-02-03T18:26:00.000-02:00,-14.0,2.9,ORD,Chicago O'Hare International Airport,2013-02-03T19:57:00.000-02:00,-23.0,3.9,MQ,Envoy Air,N521MQ,3730,115.0,719
113546,LGA,La Guardia Airport,2013-02-03T18:39:00.000-02:00,-6.0,3.1,CRW,Yeager Airport,2013-02-03T20:28:00.000-02:00,-2.0,4.3,MQ,Envoy Air,N730MQ,4517,77.0,444
113548,EWR,Newark Liberty International Airport,2013-02-03T18:41:00.000-02:00,30.0,2.9,CLE,Cleveland Hopkins International Airport,2013-02-03T20:20:00.000-02:00,28.0,4.5,UA,United Air Lines Inc.,N38451,1053,65.0,404
113578,EWR,Newark Liberty International Airport,2013-02-03T19:13:00.000-02:00,4.0,2.9,ORD,Chicago O'Hare International Airport,2013-02-03T20:36:00.000-02:00,-14.0,3.9,UA,United Air Lines Inc.,N76515,120,113.0,719
113586,LGA,La Guardia Airport,2013-02-03T19:22:00.000-02:00,2.0,3.1,ORD,Chicago O'Hare International Airport,2013-02-03T20:36:00.000-02:00,-24.0,3.9,AA,American Airlines Inc.,N3EJAA,359,119.0,733
113588,LGA,La Guardia Airport,2013-02-03T19:22:00.000-02:00,-3.0,3.1,MIA,Miami International Airport,2013-02-03T22:21:00.000-02:00,-26.0,2.3,DL,Delta Air Lines Inc.,N925DL,2139,148.0,1096
113605,LGA,La Guardia Airport,2013-02-03T19:48:00.000-02:00,-7.0,3.1,MIA,Miami International Airport,2013-02-03T22:30:00.000-02:00,-40.0,2.3,AA,American Airlines Inc.,N3DCAA,1709,145.0,1096
113611,EWR,Newark Liberty International Airport,2013-02-03T19:52:00.000-02:00,-10.0,2.9,CLE,Cleveland Hopkins International Airport,2013-02-03T21:20:00.000-02:00,-20.0,4.5,UA,United Air Lines Inc.,N33714,1018,70.0,404
113616,EWR,Newark Liberty International Airport,2013-02-03T19:56:00.000-02:00,-9.0,2.9,GSP,Greenville Spartanburg International Airport,2013-02-03T21:44:00.000-02:00,-20.0,4.3,EV,ExpressJet Airlines Inc.,N26545,4133,89.0,594
113620,EWR,Newark Liberty International Airport,2013-02-03T19:58:00.000-02:00,-2.0,2.9,MIA,Miami International Airport,2013-02-03T22:42:00.000-02:00,-36.0,2.3,UA,United Air Lines Inc.,N470UA,890,146.0,1085
113647,EWR,Newark Liberty International Airport,2013-02-03T20:38:00.000-02:00,113.0,2.9,GRR,Gerald R. Ford International Airport,2013-02-03T22:47:00.000-02:00,117.0,3.4,EV,ExpressJet Airlines Inc.,N16961,4227,100.0,605
113660,EWR,Newark Liberty International Airport,2013-02-03T20:53:00.000-02:00,-7.0,2.9,ORD,Chicago O'Hare International Airport,2013-02-03T22:02:00.000-02:00,-18.0,3.9,MQ,Envoy Air,N512MQ,3744,111.0,719
113672,LGA,La Guardia Airport,2013-02-03T21:20:00.000-02:00,35.0,3.1,ORD,Chicago O'Hare International Airport,2013-02-03T22:36:00.000-02:00,11.0,3.9,AA,American Airlines Inc.,N541AA,371,116.0,733
113682,EWR,Newark Liberty International Airport,2013-02-03T21:53:00.000-02:00,24.0,2.9,PHL,Philadelphia International Airport,2013-02-03T22:47:00.000-02:00,23.0,2.3,EV,ExpressJet Airlines Inc.,N13913,4619,21.0,80
113689,LGA,La Guardia Airport,2013-02-03T22:34:00.000-02:00,154.0,3.1,CLE,Cleveland Hopkins International Airport,2013-02-03T00:03:00.000-02:00,138.0,4.5,EV,ExpressJet Airlines Inc.,N10156,3272,68.0,419
113696,EWR,Newark Liberty International Airport,2013-02-03T23:25:00.000-02:00,86.0,2.9,BWI,Baltimore/Washington International Thurgood Marshall Airport,2013-02-03T00:27:00.000-02:00,87.0,1.8,EV,ExpressJet Airlines Inc.,N13123,4519,33.0,169
113724,LGA,La Guardia Airport,2013-02-04T05:51:00.000-02:00,-9.0,7.1,MSY,Louis Armstrong New Orleans International Airport,2013-02-04T08:29:00.000-02:00,-5.0,2.2,DL,Delta Air Lines Inc.,N370NW,2083,188.0,1183
113725,JFK,John F Kennedy International Airport,2013-02-04T05:52:00.000-02:00,-8.0,7.1,IAD,Washington Dulles International Airport,2013-02-04T07:11:00.000-02:00,-4.0,4.4,EV,ExpressJet Airlines Inc.,N836AS,5716,51.0,228
113728,LGA,La Guardia Airport,2013-02-04T05:53:00.000-02:00,-7.0,7.1,DCA,Ronald Reagan Washington National Airport,2013-02-04T07:00:00.000-02:00,1.0,3.2,US,US Airways Inc.,N756US,2161,45.0,214
113735,EWR,Newark Liberty International Airport,2013-02-04T05:56:00.000-02:00,-4.0,6.0,IAD,Washington Dulles International Airport,2013-02-04T07:03:00.000-02:00,-13.0,4.4,EV,ExpressJet Airlines Inc.,N11140,4201,46.0,212
113754,EWR,Newark Liberty International Airport,2013-02-04T06:13:00.000-02:00,14.0,6.0,MSY,Louis Armstrong New Orleans International Airport,2013-02-04T08:51:00.000-02:00,29.0,2.2,UA,United Air Lines Inc.,N24224,32,203.0,1167
113759,EWR,Newark Liberty International Airport,2013-02-04T06:22:00.000-02:00,-8.0,6.0,IND,Indianapolis International Airport,2013-02-04T09:20:00.000-02:00,33.0,3.3,EV,ExpressJet Airlines Inc.,N13968,4419,152.0,645
113766,EWR,Newark Liberty International Airport,2013-02-04T06:27:00.000-02:00,-3.0,6.0,PIT,Pittsburgh International Airport,2013-02-04T07:46:00.000-02:00,-14.0,2.8,EV,ExpressJet Airlines Inc.,N14148,4560,60.0,319
113783,EWR,Newark Liberty International Airport,2013-02-04T06:39:00.000-02:00,-6.0,6.0,DCA,Ronald Reagan Washington National Airport,2013-02-04T07:52:00.000-02:00,-5.0,3.2,EV,ExpressJet Airlines Inc.,N12567,4241,49.0,199
113784,EWR,Newark Liberty International Airport,2013-02-04T06:39:00.000-02:00,29.0,6.0,MDW,Chicago Midway International Airport,2013-02-04T08:05:00.000-02:00,30.0,3.8,WN,Southwest Airlines Co.,N725SW,3839,125.0,711
113787,EWR,Newark Liberty International Airport,2013-02-04T06:41:00.000-02:00,2.0,6.0,AUS,Austin Bergstrom International Airport,2013-02-04T09:57:00.000-02:00,0.0,3.2,UA,United Air Lines Inc.,N841UA,910,242.0,1504
113790,JFK,John F Kennedy International Airport,2013-02-04T06:50:00.000-02:00,-5.0,7.1,MSY,Louis Armstrong New Orleans International Airport,2013-02-04T09:34:00.000-02:00,8.0,2.2,B6,JetBlue Airways,N809JB,117,188.0,1182
113794,JFK,John F Kennedy International Airport,2013-02-04T06:53:00.000-02:00,-2.0,7.1,SLC,Salt Lake City International Airport,2013-02-04T10:12:00.000-02:00,-18.0,2.0,DL,Delta Air Lines Inc.,N371DA,1415,284.0,1990
113797,EWR,Newark Liberty International Airport,2013-02-04T06:54:00.000-02:00,-6.0,6.0,MSY,Louis Armstrong New Orleans International Airport,2013-02-04T09:42:00.000-02:00,19.0,2.2,UA,United Air Lines Inc.,N675UA,230,183.0,1167
113798,LGA,La Guardia Airport,2013-02-04T06:54:00.000-02:00,-6.0,7.1,DCA,Ronald Reagan Washington National Airport,2013-02-04T07:59:00.000-02:00,-8.0,3.2,US,US Airways Inc.,N709UW,2163,45.0,214
113819,LGA,La Guardia Airport,2013-02-04T07:04:00.000-02:00,64.0,7.1,MDW,Chicago Midway International Airport,2013-02-04T09:00:00.000-02:00,90.0,3.8,WN,Southwest Airlines Co.,N8308K,3223,139.0,725
113821,EWR,Newark Liberty International Airport,2013-02-04T07:05:00.000-02:00,0.0,6.0,HOU,William P Hobby Airport,2013-02-04T10:13:00.000-02:00,-2.0,2.2,WN,Southwest Airlines Co.,N292WN,3483,224.0,1411
113832,JFK,John F Kennedy International Airport,2013-02-04T07:23:00.000-02:00,-6.0,7.1,IAD,Washington Dulles International Airport,2013-02-04T08:54:00.000-02:00,5.0,4.4,B6,JetBlue Airways,N329JB,1305,53.0,228
113835,LGA,La Guardia Airport,2013-02-04T07:26:00.000-02:00,-4.0,7.1,MSY,Louis Armstrong New Orleans International Airport,2013-02-04T10:45:00.000-02:00,39.0,2.2,DL,Delta Air Lines Inc.,N358NB,873,188.0,1183
113849,JFK,John F Kennedy International Airport,2013-02-04T07:50:00.000-02:00,0.0,7.1,PIT,Pittsburgh International Airport,2013-02-04T09:37:00.000-02:00,-3.0,2.8,9E,Endeavor Air Inc.,N8886A,3611,71.0,340
113854,LGA,La Guardia Airport,2013-02-04T07:55:00.000-02:00,0.0,7.1,MDW,Chicago Midway International Airport,2013-02-04T09:20:00.000-02:00,-10.0,3.8,WN,Southwest Airlines Co.,N480WN,3935,128.0,725
113855,LGA,La Guardia Airport,2013-02-04T07:56:00.000-02:00,-4.0,7.1,DCA,Ronald Reagan Washington National Airport,2013-02-04T08:59:00.000-02:00,-18.0,3.2,US,US Airways Inc.,N705UW,2165,44.0,214
113867,EWR,Newark Liberty International Airport,2013-02-04T08:02:00.000-02:00,-1.0,6.0,BTV,Burlington International Airport,2013-02-04T09:18:00.000-02:00,0.0,3.3,EV,ExpressJet Airlines Inc.,N14570,4233,51.0,266
113869,JFK,John F Kennedy International Airport,2013-02-04T08:03:00.000-02:00,-2.0,7.1,MSY,Louis Armstrong New Orleans International Airport,2013-02-04T10:51:00.000-02:00,17.0,2.2,B6,JetBlue Airways,N706JB,1955,198.0,1182
113876,LGA,La Guardia Airport,2013-02-04T08:07:00.000-02:00,127.0,7.1,IAD,Washington Dulles International Airport,2013-02-04T09:24:00.000-02:00,120.0,4.4,EV,ExpressJet Airlines Inc.,N14171,6055,52.0,229
113893,JFK,John F Kennedy International Airport,2013-02-04T08:21:00.000-02:00,9.0,7.1,PIT,Pittsburgh International Airport,2013-02-04T10:21:00.000-02:00,31.0,2.8,B6,JetBlue Airways,N339JB,1051,77.0,340
113904,EWR,Newark Liberty International Airport,2013-02-04T08:30:00.000-02:00,0.0,6.0,MDW,Chicago Midway International Airport,2013-02-04T09:49:00.000-02:00,-1.0,3.8,WN,Southwest Airlines Co.,N204WN,369,122.0,711
113905,JFK,John F Kennedy International Airport,2013-02-04T08:30:00.000-02:00,5.0,7.1,DCA,Ronald Reagan Washington National Airport,2013-02-04T09:49:00.000-02:00,4.0,3.2,MQ,Envoy Air,N824MQ,4418,48.0,213
113916,JFK,John F Kennedy International Airport,2013-02-04T08:37:00.000-02:00,-8.0,7.1,DCA,Ronald Reagan Washington National Airport,2013-02-04T09:49:00.000-02:00,-26.0,3.2,9E,Endeavor Air Inc.,N902XJ,3405,42.0,213
113918,EWR,Newark Liberty International Airport,2013-02-04T08:38:00.000-02:00,-7.0,6.0,RIC,Richmond International Airport,2013-02-04T09:56:00.000-02:00,-10.0,3.1,EV,ExpressJet Airlines Inc.,N16918,4409,54.0,277
113929,LGA,La Guardia Airport,2013-02-04T08:51:00.000-02:00,-9.0,7.1,DCA,Ronald Reagan Washington National Airport,2013-02-04T10:08:00.000-02:00,-14.0,3.2,US,US Airways Inc.,N750UW,2167,46.0,214
113941,JFK,John F Kennedy International Airport,2013-02-04T08:58:00.000-02:00,-2.0,7.1,AUS,Austin Bergstrom International Airport,2013-02-04T12:23:00.000-02:00,2.0,3.2,B6,JetBlue Airways,N228JB,1061,245.0,1521
113943,LGA,La Guardia Airport,2013-02-04T08:59:00.000-02:00,-1.0,7.1,MSY,Louis Armstrong New Orleans International Airport,2013-02-04T11:43:00.000-02:00,3.0,2.2,DL,Delta Air Lines Inc.,N321NB,1427,193.0,1183
113944,JFK,John F Kennedy International Airport,2013-02-04T09:01:00.000-02:00,-4.0,7.1,BTV,Burlington International Airport,2013-02-04T10:19:00.000-02:00,-3.0,3.3,B6,JetBlue Airways,N267JB,56,52.0,266
113954,JFK,John F Kennedy International Airport,2013-02-04T09:06:00.000-02:00,6.0,7.1,MSY,Louis Armstrong New Orleans International Airport,2013-02-04T11:54:00.000-02:00,5.0,2.2,DL,Delta Air Lines Inc.,N186DN,1656,198.0,1182
113967,EWR,Newark Liberty International Airport,2013-02-04T09:21:00.000-02:00,-8.0,6.0,MSY,Louis Armstrong New Orleans International Airport,2013-02-04T12:43:00.000-02:00,51.0,2.2,UA,United Air Lines Inc.,N38403,1550,208.0,1167
113972,EWR,Newark Liberty International Airport,2013-02-04T09:27:00.000-02:00,-2.0,6.0,DCA,Ronald Reagan Washington National Airport,2013-02-04T10:30:00.000-02:00,-14.0,3.2,EV,ExpressJet Airlines Inc.,N14974,4636,39.0,199
113993,LGA,La Guardia Airport,2013-02-04T09:54:00.000-02:00,-6.0,7.1,DCA,Ronald Reagan Washington National Airport,2013-02-04T11:02:00.000-02:00,-19.0,3.2,US,US Airways Inc.,N756US,2169,44.0,214
113994,LGA,La Guardia Airport,2013-02-04T09:56:00.000-02:00,-4.0,7.1,IAD,Washington Dulles International Airport,2013-02-04T11:18:00.000-02:00,-5.0,4.4,EV,ExpressJet Airlines Inc.,N820AS,5736,53.0,229
113997,EWR,Newark Liberty International Airport,2013-02-04T10:02:00.000-02:00,-4.0,6.0,IND,Indianapolis International Airport,2013-02-04T12:19:00.000-02:00,0.0,3.3,EV,ExpressJet Airlines Inc.,N12567,4421,122.0,645
113998,EWR,Newark Liberty International Airport,2013-02-04T10:03:00.000-02:00,-2.0,6.0,EGE,Eagle County Regional Airport,2013-02-04T12:32:00.000-02:00,-24.0,1.7,UA,United Air Lines Inc.,N17730,1597,255.0,1726
114005,EWR,Newark Liberty International Airport,2013-02-04T10:17:00.000-02:00,2.0,6.0,IAD,Washington Dulles International Airport,2013-02-04T11:34:00.000-02:00,3.0,4.4,EV,ExpressJet Airlines Inc.,N14573,4663,48.0,212
114023,JFK,John F Kennedy International Airport,2013-02-04T10:51:00.000-02:00,-8.0,7.1,MSY,Louis Armstrong New Orleans International Airport,2013-02-04T13:38:00.000-02:00,14.0,2.2,B6,JetBlue Airways,N558JB,1925,203.0,1182
114025,JFK,John F Kennedy International Airport,2013-02-04T10:54:00.000-02:00,-6.0,7.1,SLC,Salt Lake City International Airport,2013-02-04T14:03:00.000-02:00,-17.0,2.0,DL,Delta Air Lines Inc.,N3764D,1275,289.0,1990
114031,LGA,La Guardia Airport,2013-02-04T10:56:00.000-02:00,-4.0,7.1,DCA,Ronald Reagan Washington National Airport,2013-02-04T12:01:00.000-02:00,-13.0,3.2,US,US Airways Inc.,N709UW,2171,48.0,214
114041,LGA,La Guardia Airport,2013-02-04T11:07:00.000-02:00,-8.0,7.1,PIT,Pittsburgh International Airport,2013-02-04T12:34:00.000-02:00,-23.0,2.8,EV,ExpressJet Airlines Inc.,N611QX,5273,64.0,335
114045,JFK,John F Kennedy International Airport,2013-02-04T11:11:00.000-02:00,11.0,7.1,DCA,Ronald Reagan Washington National Airport,2013-02-04T12:35:00.000-02:00,20.0,3.2,MQ,Envoy Air,N0EGMQ,3792,53.0,213
