id,origin,origin_airport_name,dep_timestamp,dep_delay,origin_wind_speed,dest,dest_airport_name,arr_timestamp,arr_delay,dest_wind_speed,carrier,name,tailnum,flight,air_time,distance
275232,EWR,Newark Liberty International Airport,2013-07-27T07:20:00.000-03:00,28.0,3.5,MCO,Orlando International Airport,2013-07-27T09:55:00.000-03:00,25.0,1.9,UA,United Air Lines Inc.,N31412,1144,126.0,937
275238,JFK,John F Kennedy International Airport,2013-07-27T07:23:00.000-03:00,-2.0,3.9,MCO,Orlando International Airport,2013-07-27T10:17:00.000-03:00,7.0,1.9,AA,American Airlines Inc.,N3AKAA,1815,133.0,944
275240,JFK,John F Kennedy International Airport,2013-07-27T07:25:00.000-03:00,-5.0,3.9,MCO,Orlando International Airport,2013-07-27T10:08:00.000-03:00,-2.0,1.9,B6,JetBlue Airways,N606JB,683,127.0,944
275305,JFK,John F Kennedy International Airport,2013-07-27T08:26:00.000-03:00,1.0,3.9,MCO,Orlando International Airport,2013-07-27T10:50:00.000-03:00,-16.0,1.9,DL,Delta Air Lines Inc.,N3739P,1959,122.0,944
275310,EWR,Newark Liberty International Airport,2013-07-27T08:29:00.000-03:00,-1.0,3.5,MCO,Orlando International Airport,2013-07-27T10:59:00.000-03:00,-20.0,1.9,UA,United Air Lines Inc.,N76508,1592,125.0,937
275311,JFK,John F Kennedy International Airport,2013-07-27T08:30:00.000-03:00,-5.0,3.9,MCO,Orlando International Airport,2013-07-27T11:09:00.000-03:00,-11.0,1.9,B6,JetBlue Airways,N618JB,1783,127.0,944
275337,LGA,La Guardia Airport,2013-07-27T08:57:00.000-03:00,-3.0,4.4,MCO,Orlando International Airport,2013-07-27T11:27:00.000-03:00,-30.0,1.9,DL,Delta Air Lines Inc.,N983DL,1885,130.0,950
275360,LGA,La Guardia Airport,2013-07-27T09:22:00.000-03:00,-8.0,4.4,MCO,Orlando International Airport,2013-07-27T11:54:00.000-03:00,-24.0,1.9,B6,JetBlue Airways,N652JB,199,128.0,950
275373,JFK,John F Kennedy International Airport,2013-07-27T09:49:00.000-03:00,-10.0,3.9,MCO,Orlando International Airport,2013-07-27T12:24:00.000-03:00,-13.0,1.9,B6,JetBlue Airways,N605JB,483,126.0,944
275421,JFK,John F Kennedy International Airport,2013-07-27T10:59:00.000-03:00,-1.0,3.9,MCO,Orlando International Airport,2013-07-27T13:40:00.000-03:00,-8.0,1.9,DL,Delta Air Lines Inc.,N908DL,695,130.0,944
275422,LGA,La Guardia Airport,2013-07-27T10:59:00.000-03:00,-1.0,4.4,MCO,Orlando International Airport,2013-07-27T13:34:00.000-03:00,-22.0,1.9,DL,Delta Air Lines Inc.,N6704Z,2445,130.0,950
275430,EWR,Newark Liberty International Airport,2013-07-27T11:10:00.000-03:00,-5.0,3.5,MCO,Orlando International Airport,2013-07-27T13:35:00.000-03:00,-15.0,1.9,B6,JetBlue Airways,N796JB,127,121.0,937
275443,EWR,Newark Liberty International Airport,2013-07-27T11:29:00.000-03:00,-6.0,3.5,MCO,Orlando International Airport,2013-07-27T14:05:00.000-03:00,-10.0,1.9,UA,United Air Lines Inc.,N17133,151,133.0,937
275520,EWR,Newark Liberty International Airport,2013-07-27T13:21:00.000-03:00,40.0,3.5,MCO,Orlando International Airport,2013-07-27T15:52:00.000-03:00,34.0,1.9,B6,JetBlue Airways,N559JB,927,126.0,937
275533,LGA,La Guardia Airport,2013-07-27T13:44:00.000-03:00,-1.0,4.4,MCO,Orlando International Airport,2013-07-27T16:20:00.000-03:00,-19.0,1.9,DL,Delta Air Lines Inc.,N907DE,1685,130.0,950
275556,JFK,John F Kennedy International Airport,2013-07-27T14:28:00.000-03:00,17.0,3.9,MCO,Orlando International Airport,2013-07-27T17:07:00.000-03:00,5.0,1.9,B6,JetBlue Airways,N606JB,1883,127.0,944
275560,EWR,Newark Liberty International Airport,2013-07-27T14:33:00.000-03:00,98.0,3.5,MCO,Orlando International Airport,2013-07-27T16:58:00.000-03:00,77.0,1.9,UA,United Air Lines Inc.,N14120,1641,127.0,937
275597,JFK,John F Kennedy International Airport,2013-07-27T15:00:00.000-03:00,0.0,3.9,MCO,Orlando International Airport,2013-07-27T17:58:00.000-03:00,3.0,1.9,AA,American Airlines Inc.,N5EUAA,1813,131.0,944
275598,JFK,John F Kennedy International Airport,2013-07-27T15:00:00.000-03:00,0.0,3.9,MCO,Orlando International Airport,2013-07-27T18:03:00.000-03:00,5.0,1.9,B6,JetBlue Airways,N789JB,83,130.0,944
275610,LGA,La Guardia Airport,2013-07-27T15:13:00.000-03:00,-2.0,4.4,MCO,Orlando International Airport,2013-07-27T18:20:00.000-03:00,4.0,1.9,DL,Delta Air Lines Inc.,N915DL,2181,135.0,950
275645,EWR,Newark Liberty International Airport,2013-07-27T15:50:00.000-03:00,-2.0,3.5,MCO,Orlando International Airport,2013-07-27T18:23:00.000-03:00,-17.0,1.9,UA,United Air Lines Inc.,N484UA,503,130.0,937
275666,JFK,John F Kennedy International Airport,2013-07-27T16:10:00.000-03:00,15.0,3.9,MCO,Orlando International Airport,2013-07-27T19:08:00.000-03:00,8.0,1.9,DL,Delta Air Lines Inc.,N390DA,2459,130.0,944
275673,JFK,John F Kennedy International Airport,2013-07-27T16:18:00.000-03:00,12.0,3.9,MCO,Orlando International Airport,2013-07-27T19:05:00.000-03:00,-4.0,1.9,B6,JetBlue Airways,N506JB,283,129.0,944
275676,EWR,Newark Liberty International Airport,2013-07-27T16:21:00.000-03:00,-3.0,3.5,MCO,Orlando International Airport,2013-07-27T18:53:00.000-03:00,-32.0,1.9,UA,United Air Lines Inc.,N33292,1593,132.0,937
275719,EWR,Newark Liberty International Airport,2013-07-27T17:02:00.000-03:00,-7.0,3.5,MCO,Orlando International Airport,2013-07-27T19:36:00.000-03:00,-18.0,1.9,B6,JetBlue Airways,N605JB,327,127.0,937
275753,EWR,Newark Liberty International Airport,2013-07-27T17:33:00.000-03:00,8.0,3.5,MCO,Orlando International Airport,2013-07-27T20:19:00.000-03:00,3.0,1.9,UA,United Air Lines Inc.,N67134,1109,129.0,937
275766,LGA,La Guardia Airport,2013-07-27T17:43:00.000-03:00,-5.0,4.4,MCO,Orlando International Airport,2013-07-27T20:18:00.000-03:00,-17.0,1.9,B6,JetBlue Airways,N656JB,299,129.0,950
275781,LGA,La Guardia Airport,2013-07-27T18:09:00.000-03:00,10.0,4.4,MCO,Orlando International Airport,2013-07-27T20:57:00.000-03:00,-1.0,1.9,DL,Delta Air Lines Inc.,N908DL,1585,131.0,950
275829,JFK,John F Kennedy International Airport,2013-07-27T19:10:00.000-03:00,-6.0,3.9,MCO,Orlando International Airport,2013-07-27T21:53:00.000-03:00,-21.0,1.9,B6,JetBlue Airways,N520JB,883,129.0,944
275843,LGA,La Guardia Airport,2013-07-27T19:27:00.000-03:00,-3.0,4.4,MCO,Orlando International Airport,2013-07-27T22:01:00.000-03:00,-21.0,1.9,DL,Delta Air Lines Inc.,N371DA,1485,134.0,950
275846,JFK,John F Kennedy International Airport,2013-07-27T19:30:00.000-03:00,30.0,3.9,MCO,Orlando International Airport,2013-07-27T22:35:00.000-03:00,28.0,1.9,DL,Delta Air Lines Inc.,N3762Y,2159,126.0,944
275869,JFK,John F Kennedy International Airport,2013-07-27T19:56:00.000-03:00,-5.0,3.9,MCO,Orlando International Airport,2013-07-27T22:48:00.000-03:00,-6.0,1.9,B6,JetBlue Airways,N641JB,1083,133.0,944
275892,EWR,Newark Liberty International Airport,2013-07-27T20:28:00.000-03:00,-1.0,3.5,MCO,Orlando International Airport,2013-07-27T23:00:00.000-03:00,-17.0,1.9,UA,United Air Lines Inc.,N473UA,423,131.0,937
275905,LGA,La Guardia Airport,2013-07-27T20:50:00.000-03:00,-10.0,4.4,MCO,Orlando International Airport,2013-07-27T23:18:00.000-03:00,-18.0,1.9,B6,JetBlue Airways,N603JB,499,129.0,950
275913,EWR,Newark Liberty International Airport,2013-07-27T21:10:00.000-03:00,-9.0,3.5,MCO,Orlando International Airport,2013-07-27T23:35:00.000-03:00,-19.0,1.9,B6,JetBlue Airways,N635JB,527,127.0,937
275927,JFK,John F Kennedy International Airport,2013-07-27T21:45:00.000-03:00,-1.0,3.9,MCO,Orlando International Airport,2013-07-27T00:50:00.000-03:00,20.0,1.9,B6,JetBlue Airways,N806JB,1183,129.0,944
276770,EWR,Newark Liberty International Airport,2013-07-28T22:23:00.000-03:00,84.0,2.7,CHS,Charleston International Airport,2013-07-29T00:41:00.000-03:00,93.0,1.8,EV,ExpressJet Airlines Inc.,N11194,4370,99.0,628
277013,EWR,Newark Liberty International Airport,2013-07-29T07:51:00.000-03:00,-1.0,3.3,CHS,Charleston International Airport,2013-07-29T09:59:00.000-03:00,6.0,1.8,EV,ExpressJet Airlines Inc.,N15912,4104,93.0,628
277019,JFK,John F Kennedy International Airport,2013-07-29T07:54:00.000-03:00,-1.0,3.8,CHS,Charleston International Airport,2013-07-29T09:47:00.000-03:00,-2.0,1.8,B6,JetBlue Airways,N184JB,1273,92.0,636
277053,JFK,John F Kennedy International Airport,2013-07-29T08:15:00.000-03:00,-5.0,3.8,CHS,Charleston International Airport,2013-07-29T10:14:00.000-03:00,-28.0,1.8,9E,Endeavor Air Inc.,N8588D,4105,91.0,636
277162,EWR,Newark Liberty International Airport,2013-07-29T10:09:00.000-03:00,-6.0,3.3,CHS,Charleston International Airport,2013-07-29T11:56:00.000-03:00,-13.0,1.8,EV,ExpressJet Airlines Inc.,N11192,4517,91.0,628
277348,JFK,John F Kennedy International Airport,2013-07-29T13:49:00.000-03:00,-10.0,3.8,CHS,Charleston International Airport,2013-07-29T16:09:00.000-03:00,6.0,1.8,B6,JetBlue Airways,N339JB,1373,104.0,636
277411,EWR,Newark Liberty International Airport,2013-07-29T14:57:00.000-03:00,4.0,3.3,CHS,Charleston International Airport,2013-07-29T16:56:00.000-03:00,4.0,1.8,EV,ExpressJet Airlines Inc.,N11187,4111,101.0,628
277614,EWR,Newark Liberty International Airport,2013-07-29T17:54:00.000-03:00,28.0,3.3,CHS,Charleston International Airport,2013-07-29T19:58:00.000-03:00,27.0,1.8,EV,ExpressJet Airlines Inc.,N12163,5812,98.0,628
277650,JFK,John F Kennedy International Airport,2013-07-29T18:32:00.000-03:00,-8.0,3.8,CHS,Charleston International Airport,2013-07-29T20:51:00.000-03:00,-18.0,1.8,9E,Endeavor Air Inc.,N8506C,4245,100.0,636
277771,EWR,Newark Liberty International Airport,2013-07-29T20:50:00.000-03:00,-9.0,3.3,CHS,Charleston International Airport,2013-07-29T22:55:00.000-03:00,-17.0,1.8,EV,ExpressJet Airlines Inc.,N16911,4370,93.0,628
279793,JFK,John F Kennedy International Airport,2013-07-31T20:34:00.000-03:00,6.0,3.6,PHX,Phoenix Sky Harbor International Airport,2013-08-01T22:43:00.000-03:00,-4.0,4.5,B6,JetBlue Airways,N506JB,135,283.0,2153
279953,JFK,John F Kennedy International Airport,2013-08-01T06:35:00.000-03:00,-10.0,4.4,PHX,Phoenix Sky Harbor International Airport,2013-08-01T09:09:00.000-03:00,1.0,4.5,US,US Airways Inc.,N521UW,623,294.0,2153
279965,EWR,Newark Liberty International Airport,2013-08-01T06:49:00.000-03:00,-6.0,2.5,PHX,Phoenix Sky Harbor International Airport,2013-08-01T09:05:00.000-03:00,-1.0,4.5,US,US Airways Inc.,N601AW,433,287.0,2133
279997,EWR,Newark Liberty International Airport,2013-08-01T07:10:00.000-03:00,-5.0,2.5,PHX,Phoenix Sky Harbor International Airport,2013-08-01T09:20:00.000-03:00,-15.0,4.5,UA,United Air Lines Inc.,N834UA,699,289.0,2133
280193,EWR,Newark Liberty International Airport,2013-08-01T10:18:00.000-03:00,-7.0,2.5,PHX,Phoenix Sky Harbor International Airport,2013-08-01T12:38:00.000-03:00,16.0,4.5,US,US Airways Inc.,N642AW,604,282.0,2133
280199,JFK,John F Kennedy International Airport,2013-08-01T10:26:00.000-03:00,-3.0,4.4,PHX,Phoenix Sky Harbor International Airport,2013-08-01T12:33:00.000-03:00,-6.0,4.5,US,US Airways Inc.,N523UW,625,280.0,2153
280284,EWR,Newark Liberty International Airport,2013-08-01T12:06:00.000-03:00,-3.0,2.5,PHX,Phoenix Sky Harbor International Airport,2013-08-01T14:23:00.000-03:00,5.0,4.5,UA,United Air Lines Inc.,N831UA,279,286.0,2133
280364,EWR,Newark Liberty International Airport,2013-08-01T14:23:00.000-03:00,43.0,2.5,PHX,Phoenix Sky Harbor International Airport,2013-08-01T16:25:00.000-03:00,30.0,4.5,WN,Southwest Airlines Co.,N735SA,2261,289.0,2133
280495,EWR,Newark Liberty International Airport,2013-08-01T16:54:00.000-03:00,175.0,2.5,PHX,Phoenix Sky Harbor International Airport,2013-08-01T18:55:00.000-03:00,179.0,4.5,US,US Airways Inc.,N653AW,686,278.0,2133
280526,EWR,Newark Liberty International Airport,2013-08-01T17:28:00.000-03:00,18.0,2.5,PHX,Phoenix Sky Harbor International Airport,2013-08-01T19:42:00.000-03:00,10.0,4.5,UA,United Air Lines Inc.,N480UA,736,283.0,2133
280531,JFK,John F Kennedy International Airport,2013-08-01T17:30:00.000-03:00,61.0,4.4,PHX,Phoenix Sky Harbor International Airport,2013-08-01T19:27:00.000-03:00,34.0,4.5,US,US Airways Inc.,N507AY,629,274.0,2153
280539,EWR,Newark Liberty International Airport,2013-08-01T17:36:00.000-03:00,41.0,2.5,PHX,Phoenix Sky Harbor International Airport,2013-08-01T20:02:00.000-03:00,62.0,4.5,US,US Airways Inc.,N662AW,681,290.0,2133
280587,JFK,John F Kennedy International Airport,2013-08-01T18:45:00.000-03:00,0.0,4.4,PHX,Phoenix Sky Harbor International Airport,2013-08-01T20:55:00.000-03:00,-20.0,4.5,DL,Delta Air Lines Inc.,N3771K,245,277.0,2153
281874,LGA,La Guardia Airport,2013-08-04T00:02:00.000-03:00,277.0,5.3,MIA,Miami International Airport,2013-08-04T02:43:00.000-03:00,243.0,1.9,DL,Delta Air Lines Inc.,N906DE,2139,137.0,1096
282688,JFK,John F Kennedy International Airport,2013-08-04T05:37:00.000-03:00,-3.0,4.7,MIA,Miami International Airport,2013-08-04T08:21:00.000-03:00,-19.0,1.9,AA,American Airlines Inc.,N5DHAA,701,139.0,1089
282703,LGA,La Guardia Airport,2013-08-04T06:02:00.000-03:00,-3.0,5.3,MIA,Miami International Airport,2013-08-04T08:41:00.000-03:00,-24.0,1.9,AA,American Airlines Inc.,N3AUAA,1837,139.0,1096
282705,EWR,Newark Liberty International Airport,2013-08-04T06:04:00.000-03:00,-11.0,4.5,MIA,Miami International Airport,2013-08-04T08:56:00.000-03:00,-14.0,1.9,AA,American Airlines Inc.,N3DXAA,1895,138.0,1085
282742,LGA,La Guardia Airport,2013-08-04T06:54:00.000-03:00,-6.0,5.3,MIA,Miami International Airport,2013-08-04T09:42:00.000-03:00,-24.0,1.9,DL,Delta Air Lines Inc.,N901DE,2003,143.0,1096
282747,LGA,La Guardia Airport,2013-08-04T06:56:00.000-03:00,-9.0,5.3,MIA,Miami International Airport,2013-08-04T09:51:00.000-03:00,-24.0,1.9,AA,American Airlines Inc.,N3FCAA,2279,146.0,1096
282759,JFK,John F Kennedy International Airport,2013-08-04T07:11:00.000-03:00,-4.0,4.7,MIA,Miami International Airport,2013-08-04T10:29:00.000-03:00,-1.0,1.9,AA,American Airlines Inc.,N329AA,443,146.0,1089
282805,JFK,John F Kennedy International Airport,2013-08-04T07:57:00.000-03:00,-3.0,4.7,MIA,Miami International Airport,2013-08-04T10:41:00.000-03:00,-23.0,1.9,DL,Delta Air Lines Inc.,N356NW,2190,137.0,1089
282831,LGA,La Guardia Airport,2013-08-04T08:14:00.000-03:00,-6.0,5.3,MIA,Miami International Airport,2013-08-04T11:12:00.000-03:00,-23.0,1.9,AA,American Airlines Inc.,N3GFAA,2267,145.0,1096
282852,EWR,Newark Liberty International Airport,2013-08-04T08:33:00.000-03:00,3.0,4.5,MIA,Miami International Airport,2013-08-04T11:24:00.000-03:00,2.0,1.9,UA,United Air Lines Inc.,N78448,1633,138.0,1085
282868,JFK,John F Kennedy International Airport,2013-08-04T08:55:00.000-03:00,0.0,4.7,MIA,Miami International Airport,2013-08-04T11:34:00.000-03:00,-31.0,1.9,AA,American Airlines Inc.,N5EUAA,647,137.0,1089
282884,LGA,La Guardia Airport,2013-08-04T09:05:00.000-03:00,0.0,5.3,MIA,Miami International Airport,2013-08-04T11:56:00.000-03:00,-29.0,1.9,DL,Delta Air Lines Inc.,N359NB,874,140.0,1096
282905,LGA,La Guardia Airport,2013-08-04T09:33:00.000-03:00,-12.0,5.3,MIA,Miami International Airport,2013-08-04T12:10:00.000-03:00,-55.0,1.9,AA,American Airlines Inc.,N3DSAA,1871,138.0,1096
282943,LGA,La Guardia Airport,2013-08-04T10:27:00.000-03:00,-8.0,5.3,MIA,Miami International Airport,2013-08-04T13:06:00.000-03:00,-44.0,1.9,AA,American Airlines Inc.,N3GPAA,1879,138.0,1096
282981,LGA,La Guardia Airport,2013-08-04T11:19:00.000-03:00,-6.0,5.3,MIA,Miami International Airport,2013-08-04T13:55:00.000-03:00,-45.0,1.9,AA,American Airlines Inc.,N3BNAA,2099,138.0,1096
283006,EWR,Newark Liberty International Airport,2013-08-04T11:53:00.000-03:00,-2.0,4.5,MIA,Miami International Airport,2013-08-04T14:32:00.000-03:00,-23.0,1.9,AA,American Airlines Inc.,N3BPAA,2147,136.0,1085
283029,LGA,La Guardia Airport,2013-08-04T12:23:00.000-03:00,-7.0,5.3,MIA,Miami International Airport,2013-08-04T15:11:00.000-03:00,-47.0,1.9,DL,Delta Air Lines Inc.,N908DL,2098,143.0,1096
283048,EWR,Newark Liberty International Airport,2013-08-04T12:44:00.000-03:00,-6.0,4.5,MIA,Miami International Airport,2013-08-04T15:16:00.000-03:00,-39.0,1.9,UA,United Air Lines Inc.,N19141,1684,135.0,1085
283053,JFK,John F Kennedy International Airport,2013-08-04T12:49:00.000-03:00,4.0,4.7,MIA,Miami International Airport,2013-08-04T15:49:00.000-03:00,-1.0,1.9,AA,American Airlines Inc.,N624AA,2041,142.0,1089
283092,LGA,La Guardia Airport,2013-08-04T13:34:00.000-03:00,-6.0,5.3,MIA,Miami International Airport,2013-08-04T16:20:00.000-03:00,-40.0,1.9,AA,American Airlines Inc.,N3AUAA,1073,140.0,1096
283146,LGA,La Guardia Airport,2013-08-04T14:52:00.000-03:00,-3.0,5.3,MIA,Miami International Airport,2013-08-04T17:49:00.000-03:00,-41.0,1.9,AA,American Airlines Inc.,N3FCAA,779,141.0,1096
283162,JFK,John F Kennedy International Airport,2013-08-04T14:59:00.000-03:00,-6.0,4.7,MIA,Miami International Airport,2013-08-04T18:04:00.000-03:00,-31.0,1.9,AA,American Airlines Inc.,N344AA,1769,135.0,1089
283213,LGA,La Guardia Airport,2013-08-04T15:42:00.000-03:00,-3.0,5.3,MIA,Miami International Airport,2013-08-04T18:56:00.000-03:00,-10.0,1.9,DL,Delta Air Lines Inc.,N944DL,1982,156.0,1096
283242,JFK,John F Kennedy International Airport,2013-08-04T16:03:00.000-03:00,4.0,4.7,MIA,Miami International Airport,2013-08-04T19:30:00.000-03:00,8.0,1.9,DL,Delta Air Lines Inc.,N323US,1373,151.0,1089
283261,LGA,La Guardia Airport,2013-08-04T16:18:00.000-03:00,-2.0,5.3,MIA,Miami International Airport,2013-08-04T19:48:00.000-03:00,3.0,1.9,AA,American Airlines Inc.,N3GFAA,1467,150.0,1096
283321,EWR,Newark Liberty International Airport,2013-08-04T17:17:00.000-03:00,12.0,4.5,MIA,Miami International Airport,2013-08-04T20:09:00.000-03:00,-11.0,1.9,AA,American Airlines Inc.,N3FNAA,1999,145.0,1085
283343,JFK,John F Kennedy International Airport,2013-08-04T17:32:00.000-03:00,7.0,4.7,MIA,Miami International Airport,2013-08-04T20:29:00.000-03:00,-16.0,1.9,AA,American Airlines Inc.,N5FSAA,221,132.0,1089
283353,LGA,La Guardia Airport,2013-08-04T17:43:00.000-03:00,-2.0,5.3,MIA,Miami International Airport,2013-08-04T20:43:00.000-03:00,-27.0,1.9,AA,American Airlines Inc.,N3KFAA,1611,139.0,1096
283431,EWR,Newark Liberty International Airport,2013-08-04T18:58:00.000-03:00,-2.0,4.5,MIA,Miami International Airport,2013-08-04T21:39:00.000-03:00,-26.0,1.9,UA,United Air Lines Inc.,N37462,1524,134.0,1085
283442,JFK,John F Kennedy International Airport,2013-08-04T19:13:00.000-03:00,53.0,4.7,MIA,Miami International Airport,2013-08-04T22:00:00.000-03:00,19.0,1.9,DL,Delta Air Lines Inc.,N913DE,83,134.0,1089
283452,LGA,La Guardia Airport,2013-08-04T19:22:00.000-03:00,-3.0,5.3,MIA,Miami International Airport,2013-08-04T22:34:00.000-03:00,-9.0,1.9,DL,Delta Air Lines Inc.,N902DE,2139,140.0,1096
283486,LGA,La Guardia Airport,2013-08-04T19:54:00.000-03:00,-6.0,5.3,MIA,Miami International Airport,2013-08-04T23:10:00.000-03:00,-5.0,1.9,AA,American Airlines Inc.,N3BNAA,1709,149.0,1096
283569,EWR,Newark Liberty International Airport,2013-08-04T21:46:00.000-03:00,88.0,4.5,MIA,Miami International Airport,2013-08-04T00:19:00.000-03:00,58.0,1.9,UA,United Air Lines Inc.,N73445,1680,133.0,1085
283639,LGA,La Guardia Airport,2013-08-05T06:00:00.000-03:00,-5.0,3.9,RDU,Raleigh Durham International Airport,2013-08-05T07:37:00.000-03:00,2.0,2.1,MQ,Envoy Air,N720MQ,3525,70.0,431
283726,EWR,Newark Liberty International Airport,2013-08-05T07:15:00.000-03:00,1.0,3.8,RDU,Raleigh Durham International Airport,2013-08-05T08:39:00.000-03:00,-9.0,2.1,EV,ExpressJet Airlines Inc.,N14168,4213,67.0,416
283764,JFK,John F Kennedy International Airport,2013-08-05T07:53:00.000-03:00,-7.0,4.9,RDU,Raleigh Durham International Airport,2013-08-05T09:28:00.000-03:00,-10.0,2.1,B6,JetBlue Airways,N355JB,885,67.0,427
283793,LGA,La Guardia Airport,2013-08-05T08:11:00.000-03:00,-4.0,3.9,RDU,Raleigh Durham International Airport,2013-08-05T10:05:00.000-03:00,10.0,2.1,MQ,Envoy Air,N721MQ,3531,74.0,431
283810,JFK,John F Kennedy International Airport,2013-08-05T08:21:00.000-03:00,-8.0,4.9,RDU,Raleigh Durham International Airport,2013-08-05T09:54:00.000-03:00,-10.0,2.1,MQ,Envoy Air,N852MQ,3363,70.0,427
283938,EWR,Newark Liberty International Airport,2013-08-05T10:26:00.000-03:00,-8.0,3.8,RDU,Raleigh Durham International Airport,2013-08-05T11:54:00.000-03:00,-12.0,2.1,EV,ExpressJet Airlines Inc.,N12135,4662,70.0,416
283950,LGA,La Guardia Airport,2013-08-05T10:48:00.000-03:00,-7.0,3.9,RDU,Raleigh Durham International Airport,2013-08-05T12:41:00.000-03:00,6.0,2.1,MQ,Envoy Air,N717MQ,3466,70.0,431
283986,EWR,Newark Liberty International Airport,2013-08-05T11:36:00.000-03:00,-8.0,3.8,RDU,Raleigh Durham International Airport,2013-08-05T13:01:00.000-03:00,-15.0,2.1,EV,ExpressJet Airlines Inc.,N17196,4548,69.0,416
283996,LGA,La Guardia Airport,2013-08-05T11:52:00.000-03:00,-7.0,3.9,RDU,Raleigh Durham International Airport,2013-08-05T13:38:00.000-03:00,-6.0,2.1,MQ,Envoy Air,N738MQ,3404,69.0,431
284047,JFK,John F Kennedy International Airport,2013-08-05T12:48:00.000-03:00,-2.0,4.9,RDU,Raleigh Durham International Airport,2013-08-05T14:22:00.000-03:00,-3.0,2.1,MQ,Envoy Air,N807MQ,3361,71.0,427
284076,LGA,La Guardia Airport,2013-08-05T13:19:00.000-03:00,-6.0,3.9,RDU,Raleigh Durham International Airport,2013-08-05T15:17:00.000-03:00,17.0,2.1,MQ,Envoy Air,N522MQ,3305,66.0,431
284169,JFK,John F Kennedy International Airport,2013-08-05T14:58:00.000-03:00,3.0,4.9,RDU,Raleigh Durham International Airport,2013-08-05T16:34:00.000-03:00,-11.0,2.1,MQ,Envoy Air,N851MQ,3359,66.0,427
284203,LGA,La Guardia Airport,2013-08-05T15:29:00.000-03:00,-6.0,3.9,RDU,Raleigh Durham International Airport,2013-08-05T17:14:00.000-03:00,-11.0,2.1,MQ,Envoy Air,N735MQ,3416,67.0,431
284246,LGA,La Guardia Airport,2013-08-05T16:00:00.000-03:00,-10.0,3.9,RDU,Raleigh Durham International Airport,2013-08-05T17:58:00.000-03:00,-12.0,2.1,EV,ExpressJet Airlines Inc.,N758EV,5461,75.0,431
284263,LGA,La Guardia Airport,2013-08-05T16:17:00.000-03:00,-8.0,3.9,RDU,Raleigh Durham International Airport,2013-08-05T18:05:00.000-03:00,-10.0,2.1,MQ,Envoy Air,N738MQ,3411,71.0,431
284264,EWR,Newark Liberty International Airport,2013-08-05T16:19:00.000-03:00,-5.0,3.8,RDU,Raleigh Durham International Airport,2013-08-05T17:53:00.000-03:00,-23.0,2.1,EV,ExpressJet Airlines Inc.,N17984,4212,68.0,416
284266,JFK,John F Kennedy International Airport,2013-08-05T16:22:00.000-03:00,-3.0,4.9,RDU,Raleigh Durham International Airport,2013-08-05T18:03:00.000-03:00,-36.0,2.1,9E,Endeavor Air Inc.,N915XJ,3440,67.0,427
284323,JFK,John F Kennedy International Airport,2013-08-05T17:13:00.000-03:00,1.0,4.9,RDU,Raleigh Durham International Airport,2013-08-05T18:44:00.000-03:00,-23.0,2.1,B6,JetBlue Airways,N183JB,1185,65.0,427
284369,LGA,La Guardia Airport,2013-08-05T17:49:00.000-03:00,4.0,3.9,RDU,Raleigh Durham International Airport,2013-08-05T19:18:00.000-03:00,-7.0,2.1,MQ,Envoy Air,N522MQ,3301,66.0,431
284485,JFK,John F Kennedy International Airport,2013-08-05T19:43:00.000-03:00,8.0,4.9,RDU,Raleigh Durham International Airport,2013-08-05T21:14:00.000-03:00,-28.0,2.1,9E,Endeavor Air Inc.,N906XJ,3443,64.0,427
284496,LGA,La Guardia Airport,2013-08-05T19:50:00.000-03:00,-10.0,3.9,RDU,Raleigh Durham International Airport,2013-08-05T21:15:00.000-03:00,-25.0,2.1,MQ,Envoy Air,N725MQ,3591,64.0,431
284504,JFK,John F Kennedy International Airport,2013-08-05T20:01:00.000-03:00,6.0,4.9,RDU,Raleigh Durham International Airport,2013-08-05T21:28:00.000-03:00,-17.0,2.1,MQ,Envoy Air,N851MQ,3374,66.0,427
284536,EWR,Newark Liberty International Airport,2013-08-05T20:50:00.000-03:00,-3.0,3.8,AUS,Austin Bergstrom International Airport,2013-08-06T23:52:00.000-03:00,-3.0,5.1,UA,United Air Lines Inc.,N831UA,243,197.0,1504
284554,JFK,John F Kennedy International Airport,2013-08-05T21:00:00.000-03:00,35.0,4.9,AUS,Austin Bergstrom International Airport,2013-08-06T23:46:00.000-03:00,25.0,5.1,B6,JetBlue Airways,N652JB,1295,200.0,1521
284565,EWR,Newark Liberty International Airport,2013-08-05T21:15:00.000-03:00,1.0,3.8,IAH,George Bush Intercontinental Houston Airport,2013-08-06T00:09:00.000-03:00,11.0,3.7,UA,United Air Lines Inc.,N37273,1740,188.0,1400
284573,LGA,La Guardia Airport,2013-08-05T21:26:00.000-03:00,-14.0,3.9,RDU,Raleigh Durham International Airport,2013-08-05T22:46:00.000-03:00,-24.0,2.1,MQ,Envoy Air,N528MQ,3317,67.0,431
284616,EWR,Newark Liberty International Airport,2013-08-06T05:32:00.000-03:00,-4.0,3.0,IAH,George Bush Intercontinental Houston Airport,2013-08-06T07:49:00.000-03:00,-17.0,3.7,UA,United Air Lines Inc.,N37253,1591,182.0,1400
